"","10333.Manaus.3546.1313272","10333.Manaus.3708.1313460","10333.Manaus.3318.1313403","10333.Manaus.3372.1313934","10333.Manaus.3658.1313980","10333.Manaus.3077.1313628","10333.Manaus.3653.1313829","10333.Manaus.3540.1313816","10333.Manaus.3400.1313349","10333.Manaus.3714.1313478","10333.Manaus.3439.1313981","10333.Manaus.3304.1313779","10333.Manaus.3648.1313498","10333.Manaus.3607.1313871","10333.Manaus.3597.1313596","10333.Manaus.3016.1313758","10333.Manaus.3602.1313826","10333.Manaus.3163.1313488","10333.Manaus.3528.1313466","10333.Manaus.3622.1313609","10333.Manaus.3149.1313617","10333.Manaus.3277.1313435","10333.Manaus.3170.1313505","10333.Manaus.3612.1313899","10333.Manaus.3617.1313375","10333.Manaus.3263.1313890","10333.Manaus.3379.1313436","10333.Manaus.3270.1313288","10333.Manaus.3552.1313714","10333.Manaus.3386.1313690","10333.Manaus.3643.1313501","10333.Manaus.3063.1313692","10333.Manaus.3070.1313274","10333.Manaus.3522.1313846","10333.Manaus.3177.1313640","10333.Manaus.3534.1313532","10333.Manaus.3462.1313495","10333.Manaus.3156.1313836","10333.Manaus.3663.1313687","10333.Manaus.3627.1313542","10333.Manaus.3702.1313957","10333.Manaus.3516.1313443","10333.Manaus.3668.1313378","10333.Manaus.3023.1313483","10333.Manaus.3436.1313694","10333.Manaus.3311.1313932","10333.Manaus.3339.1313814","10333.Manaus.3393.1313477","10333.Che.219.huma","10333.Che.254.huma","10333.Che.406.huma","10333.Che.103.huma","10333.Che.306.huma","10333.Che.288.huma","10333.Che.271.huma","10333.Che.226.huma","10333.Che.431.huma","10333.Che.231.huma","10333.Che.28.huma","10333.Che.259.huma","10333.Che.449.huma","10333.Che.114.huma","10333.Che.248.huma","10333.Che.347.huma","10333.Che.342.huma","10333.Che.242.huma","10333.Che.300.huma","10333.Che.200.huma","10333.Che.400.huma","10333.Che.352.huma","10333.Che.177.huma","10333.Che.294.huma","10333.Che.394.huma","10333.Che.98.huma","10333.Che.132.huma","10333.Che.237.huma","10333.Che.34.huma","10333.Che.460.huma","10333.Che.138.huma","10333.Che.437.huma","10333.Che.265.huma","10333.Che.183.huma","10333.Che.189.huma","10333.Che.389.huma","10333.Che.21.huma","10333.Che.455.huma","10333.Che.150.huma","10333.Che.312.huma","10333.Che.318.huma","10333.Iqu.898.huma","10333.Iqu.1174.huma","10333.Iqu.892.huma","10333.Iqu.829.huma","10333.Iqu.1098.huma","10333.Iqu.823.huma","10333.Man.1756.huma","10333.Iqu.1139.huma","10333.Iqu.1044.huma","10333.Iqu.1209.huma","10333.Iqu.1006.huma","10333.Iqu.841.huma","10333.Iqu.1104.huma","10333.Man.1897.huma","10333.Man.1871.huma","10333.Man.1782.huma","10333.Man.1903.huma","10333.Iqu.1180.huma","10333.Man.1744.huma","10333.Iqu.1224.huma","10333.Man.1912.huma","10333.Man.1717.huma","10333.Man.1750.huma","10333.Man.1727.huma","10333.Iqu.1242.huma","10333.Iqu.915.huma","10333.Man.1877.huma","10333.Iqu.1012.huma","10333.Iqu.1018.huma","10333.Iqu.927.huma","10333.Iqu.886.huma","10333.Iqu.1038.huma","10333.Iqu.1086.huma","10333.Iqu.937.huma"
"10333.Man.1871.huma",-0.29991155144092,-0.284980213703042,-0.287531521898372,-0.405487136247445,-0.238731425991095,-0.332696856821825,-0.324922210229005,-0.307299698463729,-0.395612514831013,-0.269393929999812,-0.347713733131218,-0.370175174339559,-0.305407268401747,-0.311844184332225,-0.296245626128761,-0.277925211430749,-0.207126933006452,-0.249514393240425,-0.349399865988253,-0.254676131344561,-0.313911630827065,-0.448366537282327,-0.316187187611915,-0.178745047455546,-0.326030528749118,-0.373273923516663,-0.193826180579138,-0.381487397436284,-0.302683078826251,-0.452757046110962,-0.322076196476154,-0.363869773377461,-0.256775463217509,-0.400143549866659,-0.247482796228162,-0.271681169090956,-0.317244629255521,-0.585522506803682,-0.297634650103346,-0.241287764629639,-0.301405711336838,-0.358315126876061,-0.24317808378494,-0.262824595843559,-0.379765163082104,-0.378757788848683,-0.428541714098882,-0.277396521585337,-0.39275380832205,-0.422869654325577,-0.391276264474178,-0.480308233591787,-0.616945423361799,-0.428796844413433,-0.367543174668621,-0.347986141784427,-0.261669979812282,-0.325174307730534,-0.550582411352573,-0.388691045668134,-0.417171313266936,-0.455729105474555,-0.360388101337368,-0.447539069336063,-0.384474710428035,-0.365208212925141,-0.574301927207106,-0.554129418611613,-0.471807461825317,-0.427451456051476,-0.425200405324599,-0.384944827681245,-0.586650388319251,-0.478771025216983,-0.436634430311866,-0.348222507624107,-0.483549740330705,-0.358218250802726,-0.477715457665974,-0.37830578058017,-0.33574961440559,-0.52792268706424,-0.402396560169549,-0.377927568684085,-0.468544218600689,-0.461603167477151,-0.349561192036481,-0.522462476979013,-0.524379624662393,-0.366021890340656,-0.43752412562002,-0.287483363252186,-0.394380851136186,-0.296868254497292,-0.25953517027379,-0.45549133202928,-0.321399856290979,-0.523579871975824,-0.308220486427675,-0.355307671838021,-0.412236998110393,-0.42958648626191,-0.472646797523425,0,-0.306217361459804,-0.221800467003238,-0.313447529497015,-0.249144128883871,-0.367481197343825,-0.233816452571103,-0.221928740760045,-0.312118581580087,-0.237033617859777,-0.409697325979887,-0.396681503359756,-0.168110100312794,-0.322214599208828,-0.385097063694522,-0.320178327962137,-0.288341167426876,-0.47908733716879,-0.248811974513245,-0.326947724315524
"10333.Man.1782.huma",-0.359766865731223,-0.191416883269892,-0.422576928301032,-0.472469548165199,-0.284039979685192,-0.434739332240523,-0.304606294379064,-0.364755748562966,-0.425450106287569,-0.370506438095333,-0.415535644829533,-0.245713537705793,-0.404415554919121,-0.326671614178077,-0.377287584289808,-0.370410247207355,-0.290283673143402,-0.321247240749418,-0.278354821103679,-0.227105103651839,-0.427894540599198,-0.510694307851263,-0.26512823247757,-0.306219971597503,-0.395423614925595,-0.41629305418794,-0.357369818819927,-0.505108230282772,-0.216458707085219,-0.494231612417073,-0.444682979729621,-0.448945661713202,-0.437389301793719,-0.466147978612718,-0.318528529616654,-0.255250786065472,-0.449684102586434,-0.607934299431957,-0.324096100675048,-0.299510532135102,-0.390799475673562,-0.375122457966758,-0.299066606435568,-0.232506435231447,-0.428804615256269,-0.477246389502637,-0.415410640842087,-0.334154378930771,-0.476828673622277,-0.479537293091609,-0.477872246449768,-0.52778036451248,-0.593554457836591,-0.458846086980894,-0.434269879636233,-0.428405347629804,-0.381769586900504,-0.349399097793593,-0.58141706463885,-0.440979590797302,-0.500983845398883,-0.509166157864052,-0.458510152158135,-0.494299349613553,-0.390195794980692,-0.468009095155637,-0.616091706635202,-0.601573075631893,-0.534535709238305,-0.496598845185418,-0.484329959780563,-0.439717019040464,-0.65319630124205,-0.52166833959824,-0.494296147363105,-0.403314464083543,-0.605529042420954,-0.45912067878373,-0.518609897444743,-0.471365780565912,-0.336126303898707,-0.573121807661218,-0.50500865898613,-0.283511779652024,-0.54722546652118,-0.586531371326886,-0.272947130209451,-0.54560483129195,-0.652207244718974,-0.436718231060466,-0.522034063828394,-0.380419627265529,-0.507907411828907,-0.31702400274444,-0.268813582445343,-0.474166098624482,-0.17329328289129,-0.553483588734375,-0.389161790985772,-0.413506610585875,-0.485671303988499,-0.516149783551154,-0.503159159720312,-0.306217361459804,0,-0.308159187839213,-0.413739757093004,-0.273639555034034,-0.427004563703681,-0.348365140998185,-0.28481157051063,-0.409843905691669,-0.21060662118165,-0.432191399784257,-0.400407199320593,-0.313383873895824,-0.433135169543361,-0.465345877167575,-0.223685912106472,-0.32394282099793,-0.536389535649997,-0.353827425786157,-0.324495524455078
"10333.Man.1903.huma",-0.348006768431928,-0.305262966918554,-0.3201184010991,-0.417857944038515,-0.25669739347567,-0.325495703118533,-0.318726240300783,-0.335635389983568,-0.408001289318106,-0.31371587079082,-0.393375748912381,-0.385524238377454,-0.334312377618165,-0.329414963024057,-0.315763210357286,-0.3434943942575,-0.241775881679928,-0.319782517496643,-0.372118489672774,-0.301087919499303,-0.341005955949484,-0.451750097980977,-0.350558183102353,-0.223827785498252,-0.377436943700138,-0.410353753337684,-0.262195566834845,-0.434324519248578,-0.335501740134973,-0.479753855130037,-0.365708999658442,-0.410301438424136,-0.321324953713981,-0.470738796820835,-0.30820860625749,-0.315973657261788,-0.363421792892514,-0.65611145895371,-0.293778921952937,-0.262873550394704,-0.350076120486066,-0.413652024205247,-0.250088757366056,-0.330568601001581,-0.379125198941926,-0.437038229025378,-0.460995606420237,-0.32444792184713,-0.397974043906629,-0.392488910493757,-0.386088645369572,-0.473606869332598,-0.603792658574006,-0.411247726797613,-0.339023263766846,-0.325734633699274,-0.295073175217442,-0.295646089736966,-0.513055553364336,-0.397401216923629,-0.421828802240628,-0.437043115399102,-0.380034428434876,-0.478124411537022,-0.339594094722227,-0.363829173666481,-0.55563306632779,-0.528410308318254,-0.444994327998468,-0.404423156869726,-0.396620876119372,-0.379547202028789,-0.592589599093649,-0.438246578490255,-0.441409089156489,-0.316971262541034,-0.477621402722371,-0.407577604364088,-0.457690875276997,-0.389238146861208,-0.300415177029133,-0.496015635962216,-0.41642193522257,-0.368978047426985,-0.477432060122089,-0.538909575971558,-0.345866316245639,-0.524639958135869,-0.53064645646445,-0.424571311489291,-0.470804110756511,-0.31522727607278,-0.453972750637349,-0.283050071450125,-0.297718668410247,-0.521854659698841,-0.33534885830476,-0.521969349111932,-0.330782340834609,-0.349617978133522,-0.424250736119986,-0.429157018321,-0.467265957969516,-0.221800467003238,-0.308159187839213,0,-0.361442389464964,-0.264726443593534,-0.373987783666095,-0.21358279755887,-0.260709992104119,-0.330078930492924,-0.286338852742321,-0.423541875498884,-0.400829557449061,-0.243826368401117,-0.352850721541201,-0.414905018911585,-0.344420636215779,-0.308990053800234,-0.461734467208677,-0.290577269924518,-0.334038655089766
"10333.Iqu.1180.huma",-0.310564231634615,-0.387562169330021,-0.39323640578754,-0.373256610160308,-0.340318793925265,-0.352845326335716,-0.376053580999624,-0.319505157297135,-0.356412454344137,-0.332750892698387,-0.323861946059288,-0.461264312445528,-0.334682172856401,-0.418575645241178,-0.323762380556235,-0.37942729295667,-0.322066126319417,-0.316617262017667,-0.336137512184572,-0.359319342827929,-0.383769854135273,-0.380592544081668,-0.389739899470482,-0.311269933013154,-0.305306856577158,-0.396228036015519,-0.319019158106247,-0.311225981879664,-0.383728763945399,-0.394167416246152,-0.343886638791681,-0.358943308482855,-0.360310143853052,-0.34392010749744,-0.29832657135594,-0.305864535141742,-0.371218487084662,-0.528314699572808,-0.339944833830288,-0.333406950024983,-0.294906524100295,-0.32535556556494,-0.280870268002706,-0.330821430950782,-0.350078247994618,-0.403853972038295,-0.444240937614168,-0.323941396193627,-0.349005342875293,-0.343963806672657,-0.343738437134002,-0.523418407275751,-0.478221562919753,-0.374960785901512,-0.404151643465651,-0.354480265924162,-0.346720346927446,-0.406425010593616,-0.455440946273329,-0.395575346733764,-0.454669136440127,-0.442334528485335,-0.342467086587936,-0.453782259091753,-0.422491696344265,-0.400142539629281,-0.437622979452635,-0.412152474235925,-0.425002331867643,-0.408740951248509,-0.387037360470262,-0.39108026842898,-0.461009617122475,-0.483952901706484,-0.466682666306098,-0.328966220436128,-0.576197785255263,-0.357937815964146,-0.503156745444821,-0.352377800913293,-0.375359482740837,-0.486949251399081,-0.416471905274133,-0.425585372107823,-0.396890769401679,-0.437943384593244,-0.411935504547905,-0.398642581369235,-0.623127686975622,-0.311970420965039,-0.399802011189693,-0.227147518306998,-0.38955129761401,-0.346784635720321,-0.268987203908476,-0.403265731812894,-0.406691907648941,-0.385914178315953,-0.282033760811745,-0.354230521355368,-0.256125189948461,-0.350157478050356,-0.3491624966176,-0.313447529497015,-0.413739757093004,-0.361442389464964,0,-0.343412289702992,-0.270243188152426,-0.388612153065329,-0.316794681623685,-0.338482534058921,-0.351905733514731,-0.389275611931056,-0.38852285638644,-0.345118360727106,-0.343098730323815,-0.245120002567415,-0.383171805129208,-0.215628318519705,-0.367463675319442,-0.231192240965207,-0.434666905755863
"10333.Man.1744.huma",-0.29245443424713,-0.249720411608729,-0.388767185538215,-0.400218420751421,-0.226145601773203,-0.400971052990771,-0.300795135503317,-0.336878606545739,-0.425470488725047,-0.33188072818761,-0.347743557966881,-0.310095643686443,-0.393150329606463,-0.306703542176128,-0.352428111852941,-0.333575025661599,-0.248177945306736,-0.287535680453664,-0.312132008510529,-0.223515240773846,-0.403930446409328,-0.490695287807365,-0.278983087929464,-0.218091466828888,-0.370807279310946,-0.428917555172837,-0.287428369676731,-0.480390915381096,-0.195440561529513,-0.485994759643961,-0.432171276304601,-0.410916423618383,-0.394959291116128,-0.416717337756112,-0.2961201431726,-0.260828119725719,-0.423757938894877,-0.579162432033433,-0.275482111885938,-0.261267028257967,-0.333021577375973,-0.346064935428605,-0.261126049982297,-0.285679887135492,-0.391260002289212,-0.459911651785677,-0.424455807773415,-0.318821607826962,-0.407693465824106,-0.450516441652992,-0.39721659768231,-0.497783710096911,-0.607635906311504,-0.461536759731916,-0.405482460115515,-0.41007600540813,-0.318036474718238,-0.329753271024098,-0.554361880648747,-0.397536934345721,-0.470344737169846,-0.496023175981678,-0.420586026944023,-0.462945536007433,-0.441875274349747,-0.421485823555496,-0.58188313007355,-0.557050546721929,-0.496023221940554,-0.47707389484664,-0.468408954855886,-0.430184209099346,-0.636984019676754,-0.47893459475248,-0.484922624301476,-0.383939757659663,-0.541898202025723,-0.383773685256403,-0.486648973984328,-0.430591210699166,-0.333811992790822,-0.518301109526693,-0.447523454284809,-0.364502825469309,-0.463477674486519,-0.485403193028432,-0.330310832350642,-0.530348073066129,-0.594538116275342,-0.369932243867201,-0.431599771124162,-0.341708672432124,-0.436459568381986,-0.339208028920841,-0.264499548688672,-0.42433408057153,-0.25324875284805,-0.527304401937285,-0.350372755118273,-0.360703474311454,-0.427470198453715,-0.492619923651295,-0.490184834123113,-0.249144128883871,-0.273639555034034,-0.264726443593534,-0.343412289702992,0,-0.373523341673835,-0.314579796775045,-0.223814158035729,-0.301054785478647,-0.218914843018168,-0.418401930949631,-0.429792969723936,-0.264495094418493,-0.415900188349149,-0.42425632833771,-0.307237870413214,-0.296465878418105,-0.48741143363201,-0.304386836089521,-0.310229421732346
"10333.Iqu.1224.huma",-0.320408655489565,-0.445520220319841,-0.452156225745521,-0.414809671338766,-0.358982743216827,-0.361826194432897,-0.36386679140424,-0.342461266307641,-0.416596469366329,-0.351670812001041,-0.342444255777583,-0.520295222459266,-0.321631085805053,-0.444107858604442,-0.366596551208147,-0.389520954190075,-0.349132734098366,-0.34012513382419,-0.358708412389139,-0.413086500323895,-0.36317165537816,-0.357566225926593,-0.398998669082343,-0.358423658817319,-0.363963697558104,-0.404912866812356,-0.355679484851425,-0.346886840239125,-0.429185625259758,-0.431228267029158,-0.359966342343419,-0.370833993059453,-0.380918323661612,-0.420255102491145,-0.327043834666022,-0.339619524824719,-0.356292840615795,-0.537377113595505,-0.340176844095432,-0.333835637782864,-0.338062264268863,-0.382863360484955,-0.306406491046563,-0.391106044109468,-0.332021495834805,-0.422318239073548,-0.457947342075684,-0.407830072418612,-0.356949305274401,-0.297890732367967,-0.340513100405863,-0.495116605287507,-0.402217486650992,-0.33085570112232,-0.329703712561116,-0.293786140449102,-0.337161679758652,-0.369059879874151,-0.374343399891691,-0.359710735063433,-0.398715105151656,-0.397429325161111,-0.326905831190611,-0.419593683797571,-0.424615983800006,-0.337524866410825,-0.350195157226809,-0.318685038023733,-0.381517330406345,-0.363597203243992,-0.298810426639334,-0.339193100063693,-0.384681551894806,-0.439039357954343,-0.403790248434863,-0.279213359319895,-0.573085126993777,-0.441536176373529,-0.42074650408883,-0.312383100525073,-0.315481781174935,-0.456569941817097,-0.398205581228546,-0.402272896890267,-0.445970644402671,-0.53046585182603,-0.406159266640109,-0.329197520696893,-0.622742900259082,-0.379113891286279,-0.490042778448122,-0.24062042830323,-0.389121604750645,-0.332599477226896,-0.321409945258779,-0.438397637190457,-0.429340403535643,-0.313216157425885,-0.249387619613617,-0.385515132320451,-0.256602439038834,-0.292593805468801,-0.340897314549784,-0.367481197343825,-0.427004563703681,-0.373987783666095,-0.270243188152426,-0.373523341673835,0,-0.412224469336395,-0.32843195521079,-0.334540581592306,-0.38028378862343,-0.313570776589897,-0.365120128492287,-0.393644496985775,-0.327618475288868,-0.220715194074631,-0.406500886724336,-0.238230012121425,-0.360229283438403,-0.263975034152924,-0.462675879044089
"10333.Man.1912.huma",-0.352515001693022,-0.359054514094501,-0.250478160204792,-0.473629732513021,-0.304116639740836,-0.339956079360576,-0.371485735781458,-0.370610322714766,-0.471124775729748,-0.290471830866431,-0.421817748368306,-0.428702558994125,-0.347559738482986,-0.327118988367217,-0.31307177780548,-0.312253252540554,-0.268340898193564,-0.359441265361348,-0.412778159206769,-0.333320271280122,-0.334984109713811,-0.498619706668372,-0.387404442356441,-0.252431955147908,-0.38226951929452,-0.378124376573164,-0.294058254570862,-0.473083865014836,-0.367949172976922,-0.508652594270002,-0.375143971973271,-0.435371329056668,-0.241712531203892,-0.479466238824758,-0.343647526909603,-0.332060071156451,-0.355647836785931,-0.691566649782084,-0.336728124840007,-0.257675223958691,-0.364705276244001,-0.411755128428342,-0.313895972458028,-0.339741125402164,-0.41822192711117,-0.447743117039933,-0.44546554887807,-0.338034400047634,-0.435733132971412,-0.414876945233195,-0.453256747172811,-0.470475590836259,-0.663498239142512,-0.40190024363753,-0.374818083316129,-0.355883808168363,-0.23984598502164,-0.310013870169083,-0.567846062810162,-0.399893550346369,-0.409423838640257,-0.456793580748404,-0.386419140362327,-0.500316346946195,-0.329233740779878,-0.36779651568228,-0.593776848202732,-0.561371287211732,-0.485935877756162,-0.419084422608803,-0.417966953641662,-0.381282374029197,-0.620092064967276,-0.473455835951744,-0.435625045005084,-0.358146652634344,-0.438115298991823,-0.408236024326418,-0.499212075456266,-0.41244486131485,-0.358247936187033,-0.534751626070887,-0.43060500580957,-0.376640497118988,-0.517264578005673,-0.535987775847287,-0.352368042995325,-0.568528804307922,-0.475836226072856,-0.401990987769301,-0.477254834520176,-0.342137804867842,-0.453465539983619,-0.331079212685727,-0.292297484585504,-0.56343118868671,-0.373425162464793,-0.590111659872981,-0.364271465310248,-0.334500918211574,-0.45811377836075,-0.46105733525522,-0.542767073444099,-0.233816452571103,-0.348365140998185,-0.21358279755887,-0.388612153065329,-0.314579796775045,-0.412224469336395,0,-0.264555569995894,-0.367255545931588,-0.29456241621782,-0.446125688506563,-0.397278119701307,-0.256228526639596,-0.366446819506781,-0.442492508881568,-0.35194832317156,-0.361053060624431,-0.490361823009928,-0.322840532547691,-0.332414286079699
"10333.Man.1717.huma",-0.25832823564599,-0.25391730572007,-0.3310096477117,-0.433590862269286,-0.259137344794215,-0.336808727487733,-0.294674371570214,-0.272740901275076,-0.391654746548596,-0.23927121185251,-0.31608249824737,-0.363209275414342,-0.289973729578607,-0.322001916370513,-0.271156604448033,-0.311027265978929,-0.225670288700831,-0.247166760770557,-0.296349970546847,-0.246969389245574,-0.323274684477655,-0.451467600124824,-0.2850435986127,-0.214200644860293,-0.325437418183223,-0.360312150785003,-0.289073970455847,-0.4148838380912,-0.26514326472809,-0.449314261167838,-0.340830190599551,-0.359378359659549,-0.293932438820918,-0.404682566683502,-0.246747432401885,-0.230376538194272,-0.331153780534954,-0.578373415391037,-0.294200017919731,-0.165698065329418,-0.266851444511276,-0.29171220209077,-0.253022609434206,-0.24598871203933,-0.351484219862207,-0.408814619245649,-0.405554698408988,-0.283365244642486,-0.397252274539848,-0.408884722091954,-0.429641944612192,-0.49536094836802,-0.605317993764795,-0.417564295332019,-0.366824307591252,-0.344469644459931,-0.254622954643997,-0.307960160432225,-0.571565920030701,-0.365558690710194,-0.445707503421322,-0.463544810221389,-0.353227043990846,-0.451178263781053,-0.37976155167465,-0.379099397724944,-0.591806275675108,-0.572419788883203,-0.502009510228204,-0.430150799355071,-0.425001052932341,-0.38712324238216,-0.631478531443875,-0.482872929216554,-0.423253764132015,-0.322813529229018,-0.507101798325208,-0.420625650415896,-0.480240846704854,-0.354108985542519,-0.293613890728399,-0.541110202940289,-0.437138821061439,-0.334217891594569,-0.514700646151923,-0.505177755778378,-0.296468886595483,-0.517705337964801,-0.575670196731488,-0.334678937684635,-0.477460987818614,-0.265522326934486,-0.344963459539002,-0.269747294495547,-0.207854121208275,-0.430326163574405,-0.292989101867947,-0.487057319169977,-0.26274042221249,-0.332446332482551,-0.393287443075756,-0.441738566371717,-0.467392904862851,-0.221928740760045,-0.28481157051063,-0.260709992104119,-0.316794681623685,-0.223814158035729,-0.32843195521079,-0.264555569995894,0,-0.249635158269733,-0.162287708889392,-0.351442515232733,-0.39522156282118,-0.269879382816678,-0.300473986852058,-0.38351468744085,-0.296575077689383,-0.253351705618611,-0.506009882136859,-0.259407430952133,-0.323006385204907
"10333.Man.1750.huma",-0.285169274627585,-0.404077859362977,-0.368127823139569,-0.408315773129498,-0.354701206978435,-0.316784667017116,-0.37213438584927,-0.294657220604656,-0.353443860737709,-0.254508215225807,-0.290624493648633,-0.485840194487084,-0.278097149937778,-0.361694085467121,-0.293444563977179,-0.326080412181419,-0.291416963903964,-0.285265525876534,-0.372631272826698,-0.378871055300711,-0.271732943958422,-0.392213365096016,-0.370300976189137,-0.305628904387469,-0.291094486146061,-0.371872532030801,-0.299321127882262,-0.350422961657178,-0.39552640316345,-0.389157147659493,-0.295577855765285,-0.341682451733603,-0.293736358039064,-0.401743998896514,-0.298411746699443,-0.323233736798211,-0.306958872366228,-0.515685014257801,-0.372192040696141,-0.278851815460163,-0.244190196119904,-0.312208453374539,-0.335310238199983,-0.346850934709105,-0.354716113895948,-0.330437198286139,-0.407043078846105,-0.347783085038643,-0.323575762320631,-0.379541972284799,-0.404732915413526,-0.478571068414564,-0.58809561962431,-0.440351911641025,-0.340871859091869,-0.314957917905906,-0.280522185423047,-0.363642419132863,-0.549316387827327,-0.367366392485274,-0.389504406119621,-0.425955458001383,-0.304332603336318,-0.440033431069684,-0.463265695672722,-0.309680863827437,-0.530770040680609,-0.518305962556395,-0.480713843124108,-0.398366057965636,-0.380909337962575,-0.403412611237679,-0.601749875356414,-0.439772293631575,-0.373437743040781,-0.315358358578303,-0.508437972769949,-0.412080033111227,-0.429458936758199,-0.324388102525717,-0.385589762921524,-0.500318273233368,-0.389537795083613,-0.418704823310101,-0.448093425747934,-0.478248836544173,-0.404923146134299,-0.498105361799903,-0.583205001408744,-0.310749784551454,-0.416940538997954,-0.299230634346632,-0.308319408251526,-0.353129683716125,-0.337624838394259,-0.368350655499228,-0.430450945374605,-0.436843362129016,-0.278007903431376,-0.322988124502983,-0.368280949276631,-0.406778593303633,-0.423496105788124,-0.312118581580087,-0.409843905691669,-0.330078930492924,-0.338482534058921,-0.301054785478647,-0.334540581592306,-0.367255545931588,-0.249635158269733,0,-0.331134328073253,-0.333746720864075,-0.430750042958677,-0.32802969321436,-0.304397685165451,-0.358378450811958,-0.418890584052211,-0.337950058567136,-0.461926754002528,-0.320260176659556,-0.431787622979114
"10333.Man.1727.huma",-0.308954278441563,-0.161616633380004,-0.355285777562505,-0.460483155370916,-0.228693790775096,-0.385242177974339,-0.283369478766714,-0.328178670003263,-0.433122720597539,-0.301590799357709,-0.362681108186442,-0.283408684131753,-0.343797238784285,-0.325504583387744,-0.308568360178847,-0.332133431730457,-0.230393110862718,-0.289316582167849,-0.261391622540032,-0.145264189183926,-0.374944145868782,-0.475026682479444,-0.269413322981108,-0.224888770327413,-0.38353048887986,-0.369692311658459,-0.298137134317872,-0.443944407712029,-0.193524224823672,-0.503710957311055,-0.384735661950612,-0.404086862080196,-0.364457335774573,-0.441738377741577,-0.29103347481028,-0.218695978188107,-0.372195183973168,-0.597506211339203,-0.291090993040029,-0.219087392952982,-0.331215459753449,-0.352958097171931,-0.229669759639385,-0.233295652143511,-0.369603114703758,-0.469160608906573,-0.398451116061853,-0.319647916458915,-0.438486046283706,-0.457848339426093,-0.458927519373987,-0.525390863120388,-0.608084633221218,-0.432400889060284,-0.404823817195851,-0.378651440470735,-0.30675225303865,-0.329141600638163,-0.593061184969419,-0.393944322723242,-0.473190518753457,-0.483884010433611,-0.40554147787897,-0.489279494166894,-0.384682240861294,-0.413547388185043,-0.626287016393289,-0.602085415509475,-0.521438130670097,-0.465421651107856,-0.460304141092664,-0.409733871741816,-0.637877994761148,-0.514680008711381,-0.459933378935405,-0.361309947938034,-0.538670566342948,-0.430864357047791,-0.513960289225243,-0.414214323221235,-0.294266833455386,-0.572533127849402,-0.463905537183288,-0.301962966017598,-0.539703789182321,-0.529346629201314,-0.255535275212467,-0.529386922730105,-0.598305977622141,-0.380576873073348,-0.512478631687497,-0.307489039160207,-0.423961165343682,-0.260675080662816,-0.183185128020729,-0.458221393310737,-0.205164901794776,-0.522108248954609,-0.310194032268882,-0.387302103744789,-0.443925604700434,-0.462193264739022,-0.493104565493169,-0.237033617859777,-0.21060662118165,-0.286338852742321,-0.351905733514731,-0.218914843018168,-0.38028378862343,-0.29456241621782,-0.162287708889392,-0.331134328073253,0,-0.393272696976651,-0.363970590765778,-0.263590440209243,-0.356151478508326,-0.415051943199717,-0.220217038864127,-0.275262167406461,-0.543215750863178,-0.292677756356733,-0.304598674640522
"10333.Iqu.1242.huma",-0.320671582898214,-0.45406105104608,-0.453396489346278,-0.515742328187048,-0.403566303949802,-0.353026110628756,-0.410278289325004,-0.368042402394607,-0.442040901377587,-0.340369845356233,-0.334347258457303,-0.496143531819524,-0.311438881041496,-0.449236504498633,-0.376019725316543,-0.417085509459454,-0.37811142439488,-0.377714507994975,-0.378444933624907,-0.42015728229162,-0.363488399564641,-0.415891240064664,-0.419193340596516,-0.388557850547613,-0.355409210101851,-0.368365625167607,-0.408890555208867,-0.398587428790333,-0.438590535081819,-0.422649463348154,-0.328860256610258,-0.305930444036932,-0.345080657678244,-0.424285887201568,-0.368561849082957,-0.36511946667567,-0.337757471664343,-0.495267207266189,-0.414775501188848,-0.343208983006943,-0.326575835735623,-0.357054236745447,-0.392937704913576,-0.399323230757297,-0.399107543725968,-0.413917693287173,-0.424701460297002,-0.43666833649858,-0.3741148376697,-0.425888062856822,-0.483628192792068,-0.537446374363941,-0.467970882751268,-0.410850833606633,-0.392909365975948,-0.366485540346165,-0.367577572880665,-0.41955931077152,-0.58766503821779,-0.431676997105615,-0.408318630708774,-0.412466818742767,-0.344891401799799,-0.460493673843871,-0.463151050076242,-0.387024572775005,-0.551834525405474,-0.531540315509971,-0.520253517092543,-0.403050935792814,-0.417857246692457,-0.411743209453087,-0.589867434201502,-0.490789181688531,-0.439828415977767,-0.3838483444467,-0.554230439673196,-0.446915239014601,-0.493767317385446,-0.363040255740577,-0.379856971652577,-0.549055691412781,-0.401855145889913,-0.424181566819601,-0.476389685251673,-0.526641304446651,-0.443272698766994,-0.426164661667186,-0.602561800714446,-0.360261201700157,-0.487821007895973,-0.312504289869022,-0.335369448718892,-0.370061486602741,-0.344366784139839,-0.309622113343982,-0.426669658518706,-0.372459455441802,-0.226657861496624,-0.375605302521531,-0.383237925604302,-0.393070092203935,-0.38009123731574,-0.409697325979887,-0.432191399784257,-0.423541875498884,-0.389275611931056,-0.418401930949631,-0.313570776589897,-0.446125688506563,-0.351442515232733,-0.333746720864075,-0.393272696976651,0,-0.370763887187137,-0.429553686533216,-0.285579417932809,-0.402901770942173,-0.416181001341693,-0.359681316990696,-0.481117424196234,-0.347464765999098,-0.497466523857343
