	read depth	percent tips shuffles	fold tips subset	fold shuffle	fold depth	fold evaluation	metric	score
1114	20000	no-phylogeny	0	0	7	7	PR-AUC	0.3728130298480772
1115	20000	no-phylogeny	0	0	7	7	ROC-AUC	0.5208740951905607
1116	20000	no-phylogeny	0	0	7	8	PR-AUC	0.3322300508139347
1117	20000	no-phylogeny	0	0	7	8	ROC-AUC	0.461948864701973
1118	20000	no-phylogeny	0	0	7	9	PR-AUC	0.34788877011104286
1119	20000	no-phylogeny	0	0	7	9	ROC-AUC	0.49656288375988517
1120	20000	no-phylogeny	0	0	8	0	PR-AUC	0.322070431994894
1121	20000	no-phylogeny	0	0	8	0	ROC-AUC	0.4795019511133369
1122	20000	no-phylogeny	0	0	8	1	PR-AUC	0.3370853636897504
1123	20000	no-phylogeny	0	0	8	1	ROC-AUC	0.46808905544899004
1124	20000	no-phylogeny	0	0	8	2	PR-AUC	0.34932288573813625
1125	20000	no-phylogeny	0	0	8	2	ROC-AUC	0.5185134438314
1126	20000	no-phylogeny	0	0	8	3	PR-AUC	0.38538328503379304
1127	20000	no-phylogeny	0	0	8	3	ROC-AUC	0.5345887890136193
1128	20000	no-phylogeny	0	0	8	4	PR-AUC	0.3376178280334332
1129	20000	no-phylogeny	0	0	8	4	ROC-AUC	0.493470669846588
1130	20000	no-phylogeny	0	0	8	5	PR-AUC	0.37494648726472485
1131	20000	no-phylogeny	0	0	8	5	ROC-AUC	0.5273823629793232
1132	20000	no-phylogeny	0	0	8	6	PR-AUC	0.3232300860448814
1133	20000	no-phylogeny	0	0	8	6	ROC-AUC	0.4690804083322396
1134	20000	no-phylogeny	0	0	8	7	PR-AUC	0.37233219718542165
1135	20000	no-phylogeny	0	0	8	7	ROC-AUC	0.5273308742142585
1136	20000	no-phylogeny	0	0	8	8	PR-AUC	0.37207771502324244
1137	20000	no-phylogeny	0	0	8	8	ROC-AUC	0.5337031863896026
1138	20000	no-phylogeny	0	0	8	9	PR-AUC	0.35576151542333784
1139	20000	no-phylogeny	0	0	8	9	ROC-AUC	0.5092095512912541
1140	20000	no-phylogeny	0	0	9	0	PR-AUC	0.32194934023405325
1141	20000	no-phylogeny	0	0	9	0	ROC-AUC	0.469460435138014
1142	20000	no-phylogeny	0	0	9	1	PR-AUC	0.31348809392433824
1143	20000	no-phylogeny	0	0	9	1	ROC-AUC	0.4511848285546336
1144	20000	no-phylogeny	0	0	9	2	PR-AUC	0.32192689024058385
1145	20000	no-phylogeny	0	0	9	2	ROC-AUC	0.44787322098136634
1146	20000	no-phylogeny	0	0	9	3	PR-AUC	0.3138807548351233
1147	20000	no-phylogeny	0	0	9	3	ROC-AUC	0.448821673523178
1148	20000	no-phylogeny	0	0	9	4	PR-AUC	0.3248434195683944
1149	20000	no-phylogeny	0	0	9	4	ROC-AUC	0.47207729943229165
1150	20000	no-phylogeny	0	0	9	5	PR-AUC	0.3622550673557218
1151	20000	no-phylogeny	0	0	9	5	ROC-AUC	0.5214521529401067
1152	20000	no-phylogeny	0	0	9	6	PR-AUC	0.3363034849696585
1153	20000	no-phylogeny	0	0	9	6	ROC-AUC	0.49131429081104255
1154	20000	no-phylogeny	0	0	9	7	PR-AUC	0.3409469501626088
1155	20000	no-phylogeny	0	0	9	7	ROC-AUC	0.4899818308067694
1156	20000	no-phylogeny	0	0	9	8	PR-AUC	0.3140134389853853
1157	20000	no-phylogeny	0	0	9	8	ROC-AUC	0.45192125606279826
1158	20000	no-phylogeny	0	0	9	9	PR-AUC	0.34814766032823746
1159	20000	no-phylogeny	0	0	9	9	ROC-AUC	0.49922148687059487
1160	2000	no-phylogeny	0	0	0	0	PR-AUC	0.3307379078720171
1161	2000	no-phylogeny	0	0	0	0	ROC-AUC	0.4940442507453559
1162	2000	no-phylogeny	0	0	0	1	PR-AUC	0.3195920856511329
1163	2000	no-phylogeny	0	0	0	1	ROC-AUC	0.4672323757416925
1164	2000	no-phylogeny	0	0	0	2	PR-AUC	0.33148643312819553
1165	2000	no-phylogeny	0	0	0	2	ROC-AUC	0.49042565425866375
1166	2000	no-phylogeny	0	0	0	3	PR-AUC	0.3058414456726468
1167	2000	no-phylogeny	0	0	0	3	ROC-AUC	0.447941051600695
1168	2000	no-phylogeny	0	0	0	4	PR-AUC	0.34844963543274093
1169	2000	no-phylogeny	0	0	0	4	ROC-AUC	0.49914825421200454
1170	2000	no-phylogeny	0	0	0	5	PR-AUC	0.32439408087008825
1171	2000	no-phylogeny	0	0	0	5	ROC-AUC	0.46771656541023204
1172	2000	no-phylogeny	0	0	0	6	PR-AUC	0.36071580138775233
1173	2000	no-phylogeny	0	0	0	6	ROC-AUC	0.5275500824178062
1174	2000	no-phylogeny	0	0	0	7	PR-AUC	0.327858622423088
1175	2000	no-phylogeny	0	0	0	7	ROC-AUC	0.48730576014618504
1176	2000	no-phylogeny	0	0	0	8	PR-AUC	0.31601098179102266
1177	2000	no-phylogeny	0	0	0	8	ROC-AUC	0.4466337545866123
1178	2000	no-phylogeny	0	0	0	9	PR-AUC	0.33134551796483885
1179	2000	no-phylogeny	0	0	0	9	ROC-AUC	0.4940105140035111
1180	2000	no-phylogeny	0	0	1	0	PR-AUC	0.30920444868071756
1181	2000	no-phylogeny	0	0	1	0	ROC-AUC	0.44747674208710064
1182	2000	no-phylogeny	0	0	1	1	PR-AUC	0.3404976994803393
1183	2000	no-phylogeny	0	0	1	1	ROC-AUC	0.4970257952341033
1184	2000	no-phylogeny	0	0	1	2	PR-AUC	0.3646801134064345
1185	2000	no-phylogeny	0	0	1	2	ROC-AUC	0.5163858124432296
1186	2000	no-phylogeny	0	0	1	3	PR-AUC	0.3666211564240116
1187	2000	no-phylogeny	0	0	1	3	ROC-AUC	0.5452577432981391
1188	2000	no-phylogeny	0	0	1	4	PR-AUC	0.34734869598260104
1189	2000	no-phylogeny	0	0	1	4	ROC-AUC	0.5142672773065949
1190	2000	no-phylogeny	0	0	1	5	PR-AUC	0.3332089257424201
1191	2000	no-phylogeny	0	0	1	5	ROC-AUC	0.4782889462603445
1192	2000	no-phylogeny	0	0	1	6	PR-AUC	0.34919231494508884
1193	2000	no-phylogeny	0	0	1	6	ROC-AUC	0.5077797969981673
1194	2000	no-phylogeny	0	0	1	7	PR-AUC	0.3594265631541385
1195	2000	no-phylogeny	0	0	1	7	ROC-AUC	0.5296432224499978
1196	2000	no-phylogeny	0	0	1	8	PR-AUC	0.34277176256840053
1197	2000	no-phylogeny	0	0	1	8	ROC-AUC	0.5036505705166506
1198	2000	no-phylogeny	0	0	1	9	PR-AUC	0.34991266534915094
1199	2000	no-phylogeny	0	0	1	9	ROC-AUC	0.5168087857460604
1200	2000	no-phylogeny	0	0	2	0	PR-AUC	0.3582686404537257
1201	2000	no-phylogeny	0	0	2	0	ROC-AUC	0.5270192329088715
1202	2000	no-phylogeny	0	0	2	1	PR-AUC	0.37678829308090495
1203	2000	no-phylogeny	0	0	2	1	ROC-AUC	0.5655086336268476
1204	2000	no-phylogeny	0	0	2	2	PR-AUC	0.37396606283367967
1205	2000	no-phylogeny	0	0	2	2	ROC-AUC	0.5517230205545767
1206	2000	no-phylogeny	0	0	2	3	PR-AUC	0.3711736692976737
1207	2000	no-phylogeny	0	0	2	3	ROC-AUC	0.5439036137784493
1208	2000	no-phylogeny	0	0	2	4	PR-AUC	0.3772904470593088
1209	2000	no-phylogeny	0	0	2	4	ROC-AUC	0.5525668979688909
1210	2000	no-phylogeny	0	0	2	5	PR-AUC	0.3732799539530251
1211	2000	no-phylogeny	0	0	2	5	ROC-AUC	0.5588626956523678
1212	2000	no-phylogeny	0	0	2	6	PR-AUC	0.37731936520920906
1213	2000	no-phylogeny	0	0	2	6	ROC-AUC	0.5464712364452837
1214	2000	no-phylogeny	0	0	2	7	PR-AUC	0.3680134275052098
1215	2000	no-phylogeny	0	0	2	7	ROC-AUC	0.5556060313214598
1216	2000	no-phylogeny	0	0	2	8	PR-AUC	0.35503666360151936
1217	2000	no-phylogeny	0	0	2	8	ROC-AUC	0.5354395978392464
1218	2000	no-phylogeny	0	0	2	9	PR-AUC	0.3711316768043657
1219	2000	no-phylogeny	0	0	2	9	ROC-AUC	0.5472533905727268
1220	2000	no-phylogeny	0	0	3	0	PR-AUC	0.37643703999105416
1221	2000	no-phylogeny	0	0	3	0	ROC-AUC	0.5518880254957083
1222	2000	no-phylogeny	0	0	3	1	PR-AUC	0.35335760588985304
1223	2000	no-phylogeny	0	0	3	1	ROC-AUC	0.5174833635840046
1224	2000	no-phylogeny	0	0	3	2	PR-AUC	0.3451525339062885
1225	2000	no-phylogeny	0	0	3	2	ROC-AUC	0.5171863348453002
1226	2000	no-phylogeny	0	0	3	3	PR-AUC	0.3373784187232369
1227	2000	no-phylogeny	0	0	3	3	ROC-AUC	0.4972013884535745
1228	2000	no-phylogeny	0	0	3	4	PR-AUC	0.3053420406728012
1229	2000	no-phylogeny	0	0	3	4	ROC-AUC	0.4394031998606185
1230	2000	no-phylogeny	0	0	3	5	PR-AUC	0.3137242339506897
1231	2000	no-phylogeny	0	0	3	5	ROC-AUC	0.46509982239240316
1232	2000	no-phylogeny	0	0	3	6	PR-AUC	0.342530907902782
1233	2000	no-phylogeny	0	0	3	6	ROC-AUC	0.5010297734564705
1234	2000	no-phylogeny	0	0	3	7	PR-AUC	0.37354162526921936
1235	2000	no-phylogeny	0	0	3	7	ROC-AUC	0.5329582683652597
1236	2000	no-phylogeny	0	0	3	8	PR-AUC	0.34056771972501854
1237	2000	no-phylogeny	0	0	3	8	ROC-AUC	0.4861865176294735
1238	2000	no-phylogeny	0	0	3	9	PR-AUC	0.3581646444913436
1239	2000	no-phylogeny	0	0	3	9	ROC-AUC	0.5100502418235986
1240	2000	no-phylogeny	0	0	4	0	PR-AUC	0.3261930623034501
1241	2000	no-phylogeny	0	0	4	0	ROC-AUC	0.46254287722630866
1242	2000	no-phylogeny	0	0	4	1	PR-AUC	0.3613672085236128
1243	2000	no-phylogeny	0	0	4	1	ROC-AUC	0.5258233400007106
1244	2000	no-phylogeny	0	0	4	2	PR-AUC	0.37312257135251087
1245	2000	no-phylogeny	0	0	4	2	ROC-AUC	0.5242243608429425
1246	2000	no-phylogeny	0	0	4	3	PR-AUC	0.3555917864111839
1247	2000	no-phylogeny	0	0	4	3	ROC-AUC	0.5108713905437586
1248	2000	no-phylogeny	0	0	4	4	PR-AUC	0.34743385674635313
1249	2000	no-phylogeny	0	0	4	4	ROC-AUC	0.49686933341980927
1250	2000	no-phylogeny	0	0	4	5	PR-AUC	0.32831874259832955
1251	2000	no-phylogeny	0	0	4	5	ROC-AUC	0.4653806128791038
1252	2000	no-phylogeny	0	0	4	6	PR-AUC	0.3640441285944482
1253	2000	no-phylogeny	0	0	4	6	ROC-AUC	0.5277102545852025
1254	2000	no-phylogeny	0	0	4	7	PR-AUC	0.36484517423070106
1255	2000	no-phylogeny	0	0	4	7	ROC-AUC	0.5176233729338391
1256	2000	no-phylogeny	0	0	4	8	PR-AUC	0.3264979197133124
1257	2000	no-phylogeny	0	0	4	8	ROC-AUC	0.49121240792966464
1258	2000	no-phylogeny	0	0	4	9	PR-AUC	0.3780091473529021
1259	2000	no-phylogeny	0	0	4	9	ROC-AUC	0.5523509717912112
1260	2000	no-phylogeny	0	0	5	0	PR-AUC	0.35272712149895136
1261	2000	no-phylogeny	0	0	5	0	ROC-AUC	0.5225817585201047
1262	2000	no-phylogeny	0	0	5	1	PR-AUC	0.3535406284980145
1263	2000	no-phylogeny	0	0	5	1	ROC-AUC	0.5429938619033595
1264	2000	no-phylogeny	0	0	5	2	PR-AUC	0.34894882974986857
1265	2000	no-phylogeny	0	0	5	2	ROC-AUC	0.5188659543877471
1266	2000	no-phylogeny	0	0	5	3	PR-AUC	0.34248723589301666
1267	2000	no-phylogeny	0	0	5	3	ROC-AUC	0.5277205618715879
1268	2000	no-phylogeny	0	0	5	4	PR-AUC	0.33911578622086025
1269	2000	no-phylogeny	0	0	5	4	ROC-AUC	0.5074051323357218
1270	2000	no-phylogeny	0	0	5	5	PR-AUC	0.3599643311392338
1271	2000	no-phylogeny	0	0	5	5	ROC-AUC	0.5324169557431245
1272	2000	no-phylogeny	0	0	5	6	PR-AUC	0.38740168523210766
1273	2000	no-phylogeny	0	0	5	6	ROC-AUC	0.559330517218907
1274	2000	no-phylogeny	0	0	5	7	PR-AUC	0.36944966275629615
1275	2000	no-phylogeny	0	0	5	7	ROC-AUC	0.5376312439498024
1276	2000	no-phylogeny	0	0	5	8	PR-AUC	0.3465372305716285
1277	2000	no-phylogeny	0	0	5	8	ROC-AUC	0.5062753945522399
1278	2000	no-phylogeny	0	0	5	9	PR-AUC	0.3511141468600933
1279	2000	no-phylogeny	0	0	5	9	ROC-AUC	0.5164342274807558
1280	2000	no-phylogeny	0	0	6	0	PR-AUC	0.31999422919481746
1281	2000	no-phylogeny	0	0	6	0	ROC-AUC	0.4590211673177043
1282	2000	no-phylogeny	0	0	6	1	PR-AUC	0.3380577688021214
1283	2000	no-phylogeny	0	0	6	1	ROC-AUC	0.48490177710692134
1284	2000	no-phylogeny	0	0	6	2	PR-AUC	0.3364469633356452
1285	2000	no-phylogeny	0	0	6	2	ROC-AUC	0.5025964025258329
1286	2000	no-phylogeny	0	0	6	3	PR-AUC	0.3288137416335159
1287	2000	no-phylogeny	0	0	6	3	ROC-AUC	0.4774759632466117
1288	2000	no-phylogeny	0	0	6	4	PR-AUC	0.33684864811421683
1289	2000	no-phylogeny	0	0	6	4	ROC-AUC	0.4835862124898303
1290	2000	no-phylogeny	0	0	6	5	PR-AUC	0.3480329748591699
1291	2000	no-phylogeny	0	0	6	5	ROC-AUC	0.5154781275884553
1292	2000	no-phylogeny	0	0	6	6	PR-AUC	0.3120507901170995
1293	2000	no-phylogeny	0	0	6	6	ROC-AUC	0.45558397151609603
1294	2000	no-phylogeny	0	0	6	7	PR-AUC	0.3338800592966163
1295	2000	no-phylogeny	0	0	6	7	ROC-AUC	0.491634881521075
1296	2000	no-phylogeny	0	0	6	8	PR-AUC	0.32039035836052393
1297	2000	no-phylogeny	0	0	6	8	ROC-AUC	0.4716157625621022
1298	2000	no-phylogeny	0	0	6	9	PR-AUC	0.32612390944260206
1299	2000	no-phylogeny	0	0	6	9	ROC-AUC	0.4601589427812463
1300	2000	no-phylogeny	0	0	7	0	PR-AUC	0.35857076186217646
1301	2000	no-phylogeny	0	0	7	0	ROC-AUC	0.4970326060453416
1302	2000	no-phylogeny	0	0	7	1	PR-AUC	0.38856919358824377
1303	2000	no-phylogeny	0	0	7	1	ROC-AUC	0.5213054897641626
1304	2000	no-phylogeny	0	0	7	2	PR-AUC	0.32893238844911465
1305	2000	no-phylogeny	0	0	7	2	ROC-AUC	0.46626771163516495
1306	2000	no-phylogeny	0	0	7	3	PR-AUC	0.3270075624619841
1307	2000	no-phylogeny	0	0	7	3	ROC-AUC	0.4816465886665962
1308	2000	no-phylogeny	0	0	7	4	PR-AUC	0.3531554636823792
1309	2000	no-phylogeny	0	0	7	4	ROC-AUC	0.523791878360371
1310	2000	no-phylogeny	0	0	7	5	PR-AUC	0.3970305105955853
1311	2000	no-phylogeny	0	0	7	5	ROC-AUC	0.5575108050800918
1312	2000	no-phylogeny	0	0	7	6	PR-AUC	0.3418368543261472
1313	2000	no-phylogeny	0	0	7	6	ROC-AUC	0.4797275341405383
1314	2000	no-phylogeny	0	0	7	7	PR-AUC	0.3348825720407322
1315	2000	no-phylogeny	0	0	7	7	ROC-AUC	0.4807760689924027
1316	2000	no-phylogeny	0	0	7	8	PR-AUC	0.33837479667969667
1317	2000	no-phylogeny	0	0	7	8	ROC-AUC	0.4740344795615265
1318	2000	no-phylogeny	0	0	7	9	PR-AUC	0.3448565113211403
1319	2000	no-phylogeny	0	0	7	9	ROC-AUC	0.5024745930611302
1320	2000	no-phylogeny	0	0	8	0	PR-AUC	0.40243717129026524
1321	2000	no-phylogeny	0	0	8	0	ROC-AUC	0.5934301037162556
1322	2000	no-phylogeny	0	0	8	1	PR-AUC	0.4001277116892064
1323	2000	no-phylogeny	0	0	8	1	ROC-AUC	0.5978142215799925
1324	2000	no-phylogeny	0	0	8	2	PR-AUC	0.37826737439502134
1325	2000	no-phylogeny	0	0	8	2	ROC-AUC	0.5553862768509464
1326	2000	no-phylogeny	0	0	8	3	PR-AUC	0.396506011450196
1327	2000	no-phylogeny	0	0	8	3	ROC-AUC	0.5607989699791177
1328	2000	no-phylogeny	0	0	8	4	PR-AUC	0.40683962475377505
1329	2000	no-phylogeny	0	0	8	4	ROC-AUC	0.5806076309507143
1330	2000	no-phylogeny	0	0	8	5	PR-AUC	0.39892520486361466
1331	2000	no-phylogeny	0	0	8	5	ROC-AUC	0.5983841843217087
1332	2000	no-phylogeny	0	0	8	6	PR-AUC	0.41877140899011217
1333	2000	no-phylogeny	0	0	8	6	ROC-AUC	0.6058890875165807
1334	2000	no-phylogeny	0	0	8	7	PR-AUC	0.43109271199705385
1335	2000	no-phylogeny	0	0	8	7	ROC-AUC	0.6286446668575617
1336	2000	no-phylogeny	0	0	8	8	PR-AUC	0.39027917110596205
1337	2000	no-phylogeny	0	0	8	8	ROC-AUC	0.5682590852826558
1338	2000	no-phylogeny	0	0	8	9	PR-AUC	0.3974347140817038
1339	2000	no-phylogeny	0	0	8	9	ROC-AUC	0.5679520048854928
1340	2000	no-phylogeny	0	0	9	0	PR-AUC	0.344462551896423
1341	2000	no-phylogeny	0	0	9	0	ROC-AUC	0.502869603643151
1342	2000	no-phylogeny	0	0	9	1	PR-AUC	0.3146095973895677
1343	2000	no-phylogeny	0	0	9	1	ROC-AUC	0.46451311093070413
1344	2000	no-phylogeny	0	0	9	2	PR-AUC	0.34819341922191377
1345	2000	no-phylogeny	0	0	9	2	ROC-AUC	0.5207623427824082
1346	2000	no-phylogeny	0	0	9	3	PR-AUC	0.32928726696412536
1347	2000	no-phylogeny	0	0	9	3	ROC-AUC	0.48787550249777256
1348	2000	no-phylogeny	0	0	9	4	PR-AUC	0.3658158902048157
1349	2000	no-phylogeny	0	0	9	4	ROC-AUC	0.5468067471644175
1350	2000	no-phylogeny	0	0	9	5	PR-AUC	0.35520238873507104
1351	2000	no-phylogeny	0	0	9	5	ROC-AUC	0.5136785837878514
1352	2000	no-phylogeny	0	0	9	6	PR-AUC	0.337593432326923
1353	2000	no-phylogeny	0	0	9	6	ROC-AUC	0.506149988115553
1354	2000	no-phylogeny	0	0	9	7	PR-AUC	0.36826020243962604
1355	2000	no-phylogeny	0	0	9	7	ROC-AUC	0.5246927490386235
1356	2000	no-phylogeny	0	0	9	8	PR-AUC	0.3520564518643294
1357	2000	no-phylogeny	0	0	9	8	ROC-AUC	0.5279885528832233
1358	2000	no-phylogeny	0	0	9	9	PR-AUC	0.3594929032961373
1359	2000	no-phylogeny	0	0	9	9	ROC-AUC	0.5307914581922356
1360	200	no-phylogeny	0	0	0	0	PR-AUC	0.38358342719560845
1361	200	no-phylogeny	0	0	0	0	ROC-AUC	0.5513825128401137
1362	200	no-phylogeny	0	0	0	1	PR-AUC	0.3924888746518966
1363	200	no-phylogeny	0	0	0	1	ROC-AUC	0.5729116918965372
1364	200	no-phylogeny	0	0	0	2	PR-AUC	0.3956111418822927
1365	200	no-phylogeny	0	0	0	2	ROC-AUC	0.5779898798342117
1366	200	no-phylogeny	0	0	0	3	PR-AUC	0.4036037915822641
1367	200	no-phylogeny	0	0	0	3	ROC-AUC	0.5842578014851801
1368	200	no-phylogeny	0	0	0	4	PR-AUC	0.38653809677680934
1369	200	no-phylogeny	0	0	0	4	ROC-AUC	0.5718184064432966
1370	200	no-phylogeny	0	0	0	5	PR-AUC	0.37245621819062674
1371	200	no-phylogeny	0	0	0	5	ROC-AUC	0.5359262502585289
1372	200	no-phylogeny	0	0	0	6	PR-AUC	0.4092055378940003
1373	200	no-phylogeny	0	0	0	6	ROC-AUC	0.6009701867532361
1374	200	no-phylogeny	0	0	0	7	PR-AUC	0.38694829010575466
1375	200	no-phylogeny	0	0	0	7	ROC-AUC	0.5710486743502357
1376	200	no-phylogeny	0	0	0	8	PR-AUC	0.3753681365286159
1377	200	no-phylogeny	0	0	0	8	ROC-AUC	0.5452097009860291
1378	200	no-phylogeny	0	0	0	9	PR-AUC	0.40212947488272993
1379	200	no-phylogeny	0	0	0	9	ROC-AUC	0.5595108541436025
1380	200	no-phylogeny	0	0	1	0	PR-AUC	0.3242532601065254
1381	200	no-phylogeny	0	0	1	0	ROC-AUC	0.4714884179543577
1382	200	no-phylogeny	0	0	1	1	PR-AUC	0.3831913618085947
1383	200	no-phylogeny	0	0	1	1	ROC-AUC	0.515015377481975
1384	200	no-phylogeny	0	0	1	2	PR-AUC	0.37086171591967343
1385	200	no-phylogeny	0	0	1	2	ROC-AUC	0.545294134414685
1386	200	no-phylogeny	0	0	1	3	PR-AUC	0.326294344736391
1387	200	no-phylogeny	0	0	1	3	ROC-AUC	0.49845830818881903
1388	200	no-phylogeny	0	0	1	4	PR-AUC	0.33733982432371423
1389	200	no-phylogeny	0	0	1	4	ROC-AUC	0.49953209472341703
1390	200	no-phylogeny	0	0	1	5	PR-AUC	0.3398853063914297
1391	200	no-phylogeny	0	0	1	5	ROC-AUC	0.4840890670340796
1392	200	no-phylogeny	0	0	1	6	PR-AUC	0.35387735957652544
1393	200	no-phylogeny	0	0	1	6	ROC-AUC	0.5043854686739584
1394	200	no-phylogeny	0	0	1	7	PR-AUC	0.32512561485675956
1395	200	no-phylogeny	0	0	1	7	ROC-AUC	0.47304013912576925
1396	200	no-phylogeny	0	0	1	8	PR-AUC	0.36539824913051905
1397	200	no-phylogeny	0	0	1	8	ROC-AUC	0.5070994040959994
1398	200	no-phylogeny	0	0	1	9	PR-AUC	0.3066393390728221
1399	200	no-phylogeny	0	0	1	9	ROC-AUC	0.41542232585786243
1400	200	no-phylogeny	0	0	2	0	PR-AUC	0.3646439123435748
1401	200	no-phylogeny	0	0	2	0	ROC-AUC	0.5293724022053019
1402	200	no-phylogeny	0	0	2	1	PR-AUC	0.31954866485349426
1403	200	no-phylogeny	0	0	2	1	ROC-AUC	0.4750785470382999
1404	200	no-phylogeny	0	0	2	2	PR-AUC	0.37928782063694494
1405	200	no-phylogeny	0	0	2	2	ROC-AUC	0.5651891374927688
1406	200	no-phylogeny	0	0	2	3	PR-AUC	0.36531422566757016
1407	200	no-phylogeny	0	0	2	3	ROC-AUC	0.5243980629288411
1408	200	no-phylogeny	0	0	2	4	PR-AUC	0.36983399488351837
1409	200	no-phylogeny	0	0	2	4	ROC-AUC	0.5478988042707651
1410	200	no-phylogeny	0	0	2	5	PR-AUC	0.35664760802926
1411	200	no-phylogeny	0	0	2	5	ROC-AUC	0.5200934632908526
1412	200	no-phylogeny	0	0	2	6	PR-AUC	0.35236468872719406
1413	200	no-phylogeny	0	0	2	6	ROC-AUC	0.5246144994427269
1414	200	no-phylogeny	0	0	2	7	PR-AUC	0.365515308499236
1415	200	no-phylogeny	0	0	2	7	ROC-AUC	0.5305744327970543
1416	200	no-phylogeny	0	0	2	8	PR-AUC	0.36271109237542126
1417	200	no-phylogeny	0	0	2	8	ROC-AUC	0.5389927655615719
1418	200	no-phylogeny	0	0	2	9	PR-AUC	0.3483375042520347
1419	200	no-phylogeny	0	0	2	9	ROC-AUC	0.5117782923131058
1420	200	no-phylogeny	0	0	3	0	PR-AUC	0.32322340961127427
1421	200	no-phylogeny	0	0	3	0	ROC-AUC	0.463495866845677
1422	200	no-phylogeny	0	0	3	1	PR-AUC	0.31673102208808745
1423	200	no-phylogeny	0	0	3	1	ROC-AUC	0.4690338347221649
1424	200	no-phylogeny	0	0	3	2	PR-AUC	0.3228218990268523
1425	200	no-phylogeny	0	0	3	2	ROC-AUC	0.47791231347747737
1426	200	no-phylogeny	0	0	3	3	PR-AUC	0.3734187154311485
1427	200	no-phylogeny	0	0	3	3	ROC-AUC	0.5361663434103093
1428	200	no-phylogeny	0	0	3	4	PR-AUC	0.36638520124121204
1429	200	no-phylogeny	0	0	3	4	ROC-AUC	0.51847443198838
1430	200	no-phylogeny	0	0	3	5	PR-AUC	0.3258248306539356
1431	200	no-phylogeny	0	0	3	5	ROC-AUC	0.48874834463222444
1432	200	no-phylogeny	0	0	3	6	PR-AUC	0.3135996477794665
1433	200	no-phylogeny	0	0	3	6	ROC-AUC	0.46432903440387535
1434	200	no-phylogeny	0	0	3	7	PR-AUC	0.3465172626313416
1435	200	no-phylogeny	0	0	3	7	ROC-AUC	0.5019754598523072
1436	200	no-phylogeny	0	0	3	8	PR-AUC	0.345026581866044
1437	200	no-phylogeny	0	0	3	8	ROC-AUC	0.5069867933323077
1438	200	no-phylogeny	0	0	3	9	PR-AUC	0.3377239472922822
1439	200	no-phylogeny	0	0	3	9	ROC-AUC	0.4967452849137011
1440	200	no-phylogeny	0	0	4	0	PR-AUC	0.3460639136346451
1441	200	no-phylogeny	0	0	4	0	ROC-AUC	0.51573068890167
1442	200	no-phylogeny	0	0	4	1	PR-AUC	0.3488957004419055
1443	200	no-phylogeny	0	0	4	1	ROC-AUC	0.5054594381235075
1444	200	no-phylogeny	0	0	4	2	PR-AUC	0.34657763510217077
1445	200	no-phylogeny	0	0	4	2	ROC-AUC	0.5046859780492305
1446	200	no-phylogeny	0	0	4	3	PR-AUC	0.34542920934472837
1447	200	no-phylogeny	0	0	4	3	ROC-AUC	0.5079209677956027
1448	200	no-phylogeny	0	0	4	4	PR-AUC	0.33181901541154707
1449	200	no-phylogeny	0	0	4	4	ROC-AUC	0.47969497180153003
1450	200	no-phylogeny	0	0	4	5	PR-AUC	0.38936112082256136
1451	200	no-phylogeny	0	0	4	5	ROC-AUC	0.5562631720279321
1452	200	no-phylogeny	0	0	4	6	PR-AUC	0.3151808825957358
1453	200	no-phylogeny	0	0	4	6	ROC-AUC	0.4546568685417343
1454	200	no-phylogeny	0	0	4	7	PR-AUC	0.33396529516142565
1455	200	no-phylogeny	0	0	4	7	ROC-AUC	0.48381238221900214
1456	200	no-phylogeny	0	0	4	8	PR-AUC	0.34516534423347855
1457	200	no-phylogeny	0	0	4	8	ROC-AUC	0.48816800831025026
1458	200	no-phylogeny	0	0	4	9	PR-AUC	0.3440678030462198
1459	200	no-phylogeny	0	0	4	9	ROC-AUC	0.5173841248192951
1460	200	no-phylogeny	0	0	5	0	PR-AUC	0.37244387773358484
1461	200	no-phylogeny	0	0	5	0	ROC-AUC	0.5374267393322439
1462	200	no-phylogeny	0	0	5	1	PR-AUC	0.382304812655212
1463	200	no-phylogeny	0	0	5	1	ROC-AUC	0.5491393172751259
1464	200	no-phylogeny	0	0	5	2	PR-AUC	0.36671603309930867
1465	200	no-phylogeny	0	0	5	2	ROC-AUC	0.5233451203444398
1466	200	no-phylogeny	0	0	5	3	PR-AUC	0.3523567780634245
1467	200	no-phylogeny	0	0	5	3	ROC-AUC	0.514498012626084
1468	200	no-phylogeny	0	0	5	4	PR-AUC	0.3503035005231398
1469	200	no-phylogeny	0	0	5	4	ROC-AUC	0.5125334265132996
1470	200	no-phylogeny	0	0	5	5	PR-AUC	0.37121424444397344
1471	200	no-phylogeny	0	0	5	5	ROC-AUC	0.5357037646245861
1472	200	no-phylogeny	0	0	5	6	PR-AUC	0.37561352077684457
1473	200	no-phylogeny	0	0	5	6	ROC-AUC	0.546353486541739
1474	200	no-phylogeny	0	0	5	7	PR-AUC	0.3745963190500316
1475	200	no-phylogeny	0	0	5	7	ROC-AUC	0.5535579403162781
1476	200	no-phylogeny	0	0	5	8	PR-AUC	0.3714072734315131
1477	200	no-phylogeny	0	0	5	8	ROC-AUC	0.5482109396240913
1478	200	no-phylogeny	0	0	5	9	PR-AUC	0.37380701749440104
1479	200	no-phylogeny	0	0	5	9	ROC-AUC	0.5591173159882817
